USAF,WBAN,STATION NAME,LAT,LON
724870,99999,CALIENTE  NV.,37.617,-114.517
724880,23185,RENO/TAHOE INTERNATIONAL AIRP,39.484,-119.771
724885,93102,FALLON NAS,39.417,-118.717
724915,23245,MONTEREY PENINSULA,36.583,-121.833
724915,23259,MONTEREY PENINSULA AIRPORT,36.588,-121.845
724915,99999,MONTEREY PENINSULA,36.583,-121.833
724916,93217,FRITZSCHE AAF,36.683,-121.767
724916,99999,MARINA MUNI,36.682,-121.762
724917,23233,SALINAS MUNI,36.664,-121.608
724918,99999,CASTROVILLE / MOSS,36.8,-121.8
724920,23237,STOCKTON METROPOLITAN AIRPORT,37.889,-121.226
724925,23240,CROWS LANDING,37.4,-121.133
724926,23258,MDSTO CTY-CO H SHAM FD APT,37.624,-120.951
724927,23285,LIVERMORE MUNICIPAL ARPT,37.693,-121.814
724927,99999,LIVERMORE MUNICIPAL,37.7,-121.817
724930,23230,METRO OAKLAND INTL AIRPORT,37.721,-122.221
724930,99999,OAKLAND/METROP. OAK,37.75,-122.217
724935,93228,HAYWARD AIR TERM,37.654,-122.115
724935,99999,HAYWARD AIR TERM,37.667,-122.117
724936,23254,CONCORD/BUCHANAN,37.992,-122.055
724937,23289,PALO ALTO AIRPORT OF SANTA CL,37.467,-122.117
724937,99999,PALO ALTO ARPT OF SA,37.461,-122.115
724938,93231,SAN CARLOS AIRPORT,37.517,-122.25
724938,99999,SAN CARLOS,37.512,-122.25
724939,99999,DAVIS POINT AVIATION WEATHER,38.05,-122.27
724940,23234,SAN FRANCISCO INTERNATIONAL A,37.62,-122.365
724943,99999,TREASURE ISLAND,37.8,-122.37
724945,23293,N Y. MINETA SN JO INTL APT,37.359,-121.924
724946,93232,REID-HILLVIEW AIRPORT OF SANT,37.333,-121.817
724946,99999,REID HILLVIEW OF SAN,37.333,-121.817
724947,99999,PILLAR PT / EL GRANDA,37.5,-122.5
724950,23250,CONCORD/BUCHANAN,37.983,-122.05
724950,23254,BUCHANAN FIELD AIRPORT,37.992,-122.055
724953,99999,RIO NIDO,38.517,-122.917
724955,93227,NAPA COUNTY AIRPORT,38.21,-122.285
724955,99999,NAPA CO,38.213,-122.281
724956,23211,HAMILTON AAF,38.067,-122.5
724957,23213,SONOMA COUNTY AIRPORT,38.504,-122.81
724957,99999,C M SCHULZ SONOMA CO,38.517,-122.817
724958,99999,PORT CHICAGO,38.03,-122.03
724959,99999,POINT REYES COAST GUARD STATI,38,-123.02
724970,99999,CHICO CALIFORNIA MAP,39.783,-121.85
724971,99999,CHICO MUNICIPAL   &,39.783,-121.85
724973,93203,CHICO MUNICIPAL AIRPORT,39.8,-121.85
724973,99999,CHICO MUNI,39.8,-121.867
724975,93809,CAIRO REGIONAL AIRPORT,37.064,-89.219
724975,99999,CAIRO RGNL,37.067,-89.217
724988,94704,DANSVILLE MUNICIPAL ARPT,42.571,-77.713
724988,99999,DANSVILLE MUNI,42.571,-77.713
724990,99999,,,
724991,99999,POINT ARENA (CGS),38.95,-123.733
724995,99999,BODEGA BAY COAST GUARD LIGHT,38.32,-123.05
725010,99999,UPTON,40.85,-72.85
725014,54780,MONTAUK AIRPORT,41.073,-71.923
725014,99999,MONTAUK,41.083,-71.917
725015,04789,ORANGE COUNTY AIRPORT,41.509,-74.265
725015,99999,ORANGE CO,41.51,-74.26
725016,54790,BROOKHAVEN AIRPORT,40.822,-72.869
725016,99999,BROOKHAVEN,40.817,-72.867
725020,14734,NEWARK LIBERTY INTERNATIONAL,40.683,-74.169
725021,99999,CLEVELAND MUNI,30.356,-95.008
725023,00474,CLEVELAND MUNICIPAL AIRPORT,33.861,-90.758
725023,99999,CLEVELAND MUNI,33.761,-90.758
725024,99999,WILDWOOD,39,-74.82
725025,94741,TETERBORO AIRPORT,40.85,-74.061
725025,99999,TETERBORO,40.85,-74.05
725026,99999,BRONX / EXECUTION COAST GUARD,40.88,-73.73
725027,54788,MERIDEN MARKHAM MUNI ARPT,41.51,-72.828
725027,99999,MERIDEN MARKHAM MUNI,41.509,-72.829
725028,99999,BAY SHORE / FIRE ISLAND,40.63,-73.27
725029,64707,WATERBURY-OXFORD AIRPORT,41.483,-73.133
725029,99999,WATERBURY OXFORD,41.479,-73.135
725030,14732,LA GUARDIA AIRPORT,40.779,-73.88
725033,94728,NYC CENTRAL PARK,40.779,-73.969
725034,99999,CALVERTON/GRUMMAN,40.917,-72.783
725035,04781,LONG ISLAND MAC ART,40.794,-73.102
725036,14757,DUTCHESS COUNTY AIRPORT,41.626,-73.882
725036,99999,DUTCHESS CO,41.617,-73.883
725037,94745,WESTCHESTER COUNTY AIRPORT,41.062,-73.705
725038,14714,STEWART INTERNATIONAL AIRPORT,41.5,-74.1
725038,99999,STEWART INTL,41.5,-74.1
725039,99999,EATONS NECK COAST GUARD STATI,40.95,-73.4
725040,94702,IGOR I SIKORSKY MEMORIAL AIRP,41.164,-73.127
725045,14758,TWEED-NEW HAVEN AIRPORT,41.264,-72.887
725045,99999,TWEED NEW HAVEN,41.25,-72.883
725046,14707,GROTON-NEW LONDON AIRPORT,41.328,-72.049
725046,99999,GROTON NEW LONDON,41.317,-72.033
725047,99999,NEW LONDON LEDGE COAST GUARD,41.3,-72.08
725048,99999,FAULKNER ISLAND COAST GUARD L,41.22,-72.67
725049,99999,LITTLE GULF ISLAND LIGHT STAT,41.2,-72.1
725050,04781,LONG ISLAND MAC ARTHUR AIRPOR,40.794,-73.102
725051,99999,,,
725053,94728,CENTRAL PARK,40.779,-73.969
725054,64710,NORTH CENTRAL STATE ARPT,41.921,-71.491
725054,99999,NORTH CENTRAL STATE,41.921,-71.483
725055,99999,CHATHAM COAST GUARD STATION,41.67,-69.95
725056,99999,POINT JUDITH (CGS),41.35,-71.467
725057,99999,BRANT POINT COAST GUARD STATI,41.28,-70.08
725058,94793,BLOCK ISLAND STATE AIRPORT,41.168,-71.578
725058,99999,BLOCK ISLAND,41.167,-71.567
725059,14702,LAURENCE G HANSCOM FLD APT,42.47,-71.289
725059,99999,LAURENCE G HANSCOM,42.467,-71.283
725060,14704,OTIS ANGB AIRPORT,41.65,-70.517
725060,14756,NANTUCKET MEMORIAL AIRPORT,41.253,-70.061
725060,94728,NEW YORK CENTRAL PARK,40.779,-73.969
725061,14704,OTIS ANGB AIRPORT,41.65,-70.517
725061,14756,"NANTUCKET MEMORIAL AIRPORT	",41.253,-70.061
725063,14756,NANTUCKET MEM,41.253,-70.061
725063,99999,NANTUCKET MEM,41.25,-70.05
725064,54769,PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729
725064,99999,PLYMOUTH MUNICIPAL,41.909,-70.729
725065,94726,NEW BEDFORD RGNL AIRPORT,41.676,-70.958
725065,99999,NEW BEDFORD RGNL,41.667,-70.95
725066,94724,MARTHAS VINEYARD AIRPORT,41.393,-70.615
725066,99999,MARTHAS VINEYARD,41.4,-70.617
725067,94720,BRNSBL MUNI-BMAN/POL FD AP,41.669,-70.28
725067,99999,BARNSTABLE MUNI BOA,41.667,-70.267
725068,54777,TAUNTON MUNICIPAL AIRPORT,41.876,-71.021
725068,99999,TAUNTON MUNI,41.867,-71.017
725069,94624,CHATHAM MUNICIPAL AIRPORT,41.688,-69.993
725069,99999,CHATHAM MUNI,41.683,-69.983
725070,14765,THEODORE F GREEN STATE AIRPOR,41.723,-71.433
725073,64708,PROVINCETOWN MUNI AIRPORT,42.072,-70.221
725073,99999,PROVINCETOWN MUNI,42.067,-70.217
725074,54752,QUONSET STATE AIRPORT,41.597,-71.412
725074,99999,QUONSET STATE,41.583,-71.417
725075,54768,HARRIMAN-AND-WEST AIRPORT,42.697,-73.17
725075,99999,HARRIMAN AND WEST,42.696,-73.17
725076,99999,MERRIMAC RIVER COAST GUARD ST,42.82,-70.87
725077,99999,BUZZARDS BAY COAST GUARD LIGH,41.38,-71.03
725078,99999,CASTLE HILL COAST GUARD STATI,41.45,-71.35
725079,14787,NEWPORT STATE AIRPORT,41.533,-71.283
725079,99999,NEWPORT,41.532,-71.282
725080,14740,BRADLEY INTERNATIONAL AIRPORT,41.938,-72.682
725084,54767,WINDHAM AIRPORT,41.742,-72.184
725084,99999,WINDHAM AIRPORT,41.75,-72.184
725085,54756,ORANGE MUNICIPAL AIRPORT,42.57,-72.291
725085,99999,ORANGE MUNI,42.567,-72.283
725086,54734,DANBURY MUNICIPAL AIRPORT,41.371,-73.483
725086,99999,DANBURY MUNI ARPT,41.372,-73.482
725087,14752,HARTFORD-BRAINARD AIRPORT,41.736,-72.651
725087,99999,HARTFORD BRAINARD,41.733,-72.65
725088,54733,BEVERLY MUNICIPAL AIRPORT,42.584,-70.918
725088,99999,BEVERLY MUNI,42.583,-70.917
725089,99999,NEW HAVEN COAST GUARD STATION,41.27,-72.9
725090,14739,GEN E L LOGAN INTERNATIONAL A,42.361,-71.01
725094,99999,MARSHFIELD AIRPORT,42.1,-70.683
725095,94746,WORCESTER RGNL,42.271,-71.873
725096,99999,ISLE OF SHOALS COAST GUARD ST,42.97,-70.62
725097,14790,NAVAL AIR STATION,42.15,-70.933
725098,54704,NORWOOD MEMORIAL AIRPORT,42.191,-71.174
725098,99999,NORWOOD MEM,42.183,-71.167
725099,99999,GLOUCESTER COAST GUARD STATIO,42.58,-70.67
725100,94746,WORCESTER REGIONAL AIRPORT,42.271,-71.873
725101,14712,READING SPAATZ FIELD,40.367,-75.967
725103,14712,RDNG RGNL/C A SPAATZ FD AP,40.373,-75.959
725103,99999,READING RGNL CARL A,40.367,-75.967
725104,04843,PORT MEADVILLE AIRPORT,41.626,-80.215
725104,99999,PORT MEADVILLE,41.633,-80.217
725105,14770,PENN VALLEY AIRPORT,40.821,-76.864
725105,99999,PENN VALLEY,40.817,-76.867
725107,04780,FITCHBURG MUNICIPAL ARP,42.552,-71.756
725107,99999,FITCHBURG MUNI,42.554,-71.759
725109,54782,POTTSTOWN LIMERICK AIRPORT,40.238,-75.555
725109,99999,POTTSTOWN LIMERICK,40.233,-75.55
725110,14751,HARRISBURG CAPITAL CITY ARPT,40.217,-76.851
725111,14751,HARRISBURG CAPITAL CITY ARPT,40.217,-76.851
725111,99999,HARRISBURG CAPITAL CITY ARPT,40.217,-76.85
725113,54786,DOYLESTOWN AIRPORT,40.33,-75.123
725113,99999,DOYLESTOWN,40.333,-75.122
725114,93778,YORK AIRPORT,39.918,-76.874
725114,99999,YORK,39.917,-76.867
725115,14711,HARRISBURG INTL,40.196,-76.772
725116,54737,LANCASTER AIRPORT,40.12,-76.294
725116,99999,LANCASTER,40.117,-76.283
725117,04827,WASHINGTON COUNTY AIRPORT,40.133,-80.283
725117,99999,WASHINGTON CO,40.133,-80.283
725118,14751,CAPITAL CITY AIRPORT,40.217,-76.851
725118,99999,HARRISBURG/CAPITAL,40.217,-76.85
725119,54792,CLEARFIELD-LAWRENCE ARPT,41.047,-78.412
725119,99999,CLEARFIELD LAWRENCE,41.049,-78.413
725120,14761,PHILIPSBURG AIRPORT,40.9,-78.083
725120,99999,PHILIPSBURG AIRPORT,40.867,-78.067
725121,14761,BURLIGTON/COLCHE,40.9,-78.083
725124,64705,BTLR CO/K W SCHOLTER FD AP,40.777,-79.95
725124,99999,BUTLER CO SCHOLTER F,40.777,-79.95
725125,04787,DU BOIS-JEFFERSON CO ARPT,41.179,-78.893
725125,99999,DU BOIS JEFFERSON C,41.167,-78.9
725126,14736,ALTOONA-BLAIR COUNTY ARPT,40.296,-78.32
725127,04726,J MURTHA JTWN-CMBRA CO APT,40.316,-78.834
725127,99999,JOHN MURTHA JOHNSTO,40.317,-78.833
725128,54739,UNIVERSITY PARK AIRPORT,40.85,-77.85
725128,99999,UNIVERSITY PARK,40.85,-77.85
725130,14777,WILKES-BARRE/SCRANTON INTL AI,41.334,-75.727
725135,14754,TOBYHANNA,41.183,-75.417
725140,14778,WILLIAMSPORT REGIONAL AIRPORT,41.243,-76.922
725144,54723,MUIR ARMY AIRFIELD (FORT INDI,40.433,-76.567
725144,99999,MUIR AAF,40.433,-76.567
725145,54746,SULLIVAN COUNTY INTL ARPT,41.701,-74.795
725145,99999,SULLIVAN CO INTL,41.7,-74.8
725146,54773,OSWEGO COUNTY AIRPORT,43.35,-76.385
725146,99999,OSWEGO CO,43.35,-76.383
725150,04725,GREATER BINGHAMTON/E A LINK F,42.207,-75.98
725155,94761,ITHACA TOMPKINS REGIONAL AIRP,42.483,-76.467
725155,99999,ITHACA TOMPKINS RGNL,42.491,-76.467
725156,14748,ELMIRA/CORNING RGNL ARPT,42.159,-76.892
725156,99999,ELMIRA CORNING RGNL,42.15,-76.883
725157,54757,MUNI ARPT TARANTINE FLD AP,42.109,-77.992
725157,99999,WELLSVILLE MUNI,42.11,-77.99
725160,99999,BENNINGTON STATE,42.883,-73.25
725165,94737,RUTLAND STATE AIRPORT,43.533,-72.95
725165,99999,RUTLAND STATE,43.517,-72.95
725170,14737,LEHIGH VALLEY INTERNATIONAL A,40.65,-75.448
725171,99999,ALLENTOWN QUEEN CITY MUNI,40.567,-75.483
725172,13762,NAVAL AUXILIARY LANDING FIELD,36.695,-76.136
725175,64706,INDIANA COUNTY/JIMMY STEWART,40.633,-79.1
725175,99999,INDIANA CO,40.633,-79.106
725180,14735,ALBANY INTERNATIONAL AIRPORT,42.747,-73.799
725184,99999,ALBANY (NEXRAD),44.517,-73.167
725185,14750,FLOYD BENNETT MEM,43.35,-73.617
725186,99999,OGDENSBURG INTL,44.682,-75.466
725187,94733,CLINTON COUNTY AIRPORT,44.687,-73.523
725187,99999,CLINTON CO,44.683,-73.517
725188,99999,CAPE VINCENT MARINE AVIATION,44.12,-76.33
725190,14771,SYRACUSE HANCOCK INTERNATIONA,43.111,-76.104
725194,54778,PENN YAN AIRPORT,42.643,-77.056
725194,99999,PENN YAN,42.633,-77.05
725195,99999,OSWEGO COAST GUARD STATION,43.47,-76.52
725196,14717,GRIFFISS AIRPARK,43.234,-75.407
725196,64775,GRIFFIS AIRFIELD,43.234,-75.412
725197,94794,ONEIDA COUNTY AIRPORT,43.145,-75.384
725198,99999,MILLBROOK/SKY ACRES,41.7,-73.733
725200,94823,PITTSBURGH INTERNATIONAL AIRP,40.485,-80.214
725203,99999,MIFFLIN CO,40.677,-77.627
725204,04813,BEAVER COUNTY AIRPORT,40.767,-80.4
725204,99999,BEAVER CO,40.767,-80.383
725205,14762,ALLEGHENY COUNTY AIRPORT,40.355,-79.922
725205,99999,ALLEGHENY CO,40.35,-79.917
725206,99999,PITTSBURGH WSFO,40.53,-80.22
725207,54735,ARNOLD PALMER REGIONAL APT,40.283,-79.4
725207,99999,ARNOLD PALMER RGNL,40.267,-79.4
725208,04855,MARION MUNICIPAL AIRPORT,40.616,-83.064
725208,99999,MARION MUNI,40.616,-83.063
725210,14895,AKRON-CANTON REGIONAL AIRPORT,40.918,-81.444
725214,04849,LORAIN COUNTY RGNL AIRPORT,41.346,-82.179
725214,99999,LORAIN CO RGNL,41.35,-82.183
725215,99999,LORAIN COAST GUARD STATION,41.47,-82.18
725216,04842,WAYNE COUNTY AIRPORT,40.873,-81.887
725216,99999,WAYNE CO,40.867,-81.883
725217,53855,BUTLER CO. REGIONAL ARPT,39.364,-84.525
725217,99999,BUTLER CO RGNL,39.363,-84.521
725218,99999,MARION,40.617,-83.067
725220,14750,FLOYD BENNETT MEMO AIRPORT,43.338,-73.61
725224,04852,HARRY CLEVER FIELD AIRPORT,40.472,-81.424
725224,99999,HARRY CLEVER FLD,40.467,-81.417
725229,04858,NEWARK-HEATH AIRPORT,40.023,-82.463
725229,99999,NEWARK HEATH,40.025,-82.462
725230,94704,DANSVILLE/MUNICIPAL,42.571,-77.713
725230,99999,DANSVILLE MUNICIPAL,42.567,-77.717
725235,04720,CHAUTAUQUA CO/JAMESTOWN AP,42.15,-79.25
725235,99999,CHATAUQUA CO JAMESTO,42.153,-79.258
725240,14820,CLEVELAND-HOPKINS INTERNATION,41.406,-81.852
725243,99999,CLEVELAND (LGT-H),41.483,-81.7
725244,04809,WILLOUGHBY,41.683,-81.4
725244,99999,WILLOUGHBY LOST NATION MUNI,41.684,-81.39
725245,04853,CLEVELAND BURKE LAKEFNT AP,41.518,-81.684
725245,99999,BURKE LAKEFRONT,41.517,-81.683
725246,14891,MANSFIELD LAHM RGNL,40.82,-82.518
725247,04805,CUYAHOGA COUNTY AIRPORT,41.567,-81.483
725247,99999,CUYAHOGA CO,41.567,-81.483
725248,99999,CLEVELAND HARBOR COAST GUARD,41.5,-81.72
725249,99999,MARBLEHEAD COAST GUARD STATIO,41.55,-82.73
725250,14852,YOUNGSTOWN-WARREN REGIONAL AI,41.255,-80.674
725253,00380,PORTAGE COUNTY AIRPORT,41.217,-81.25
725253,99999,RAVENNA/PORTAGE COUNTY AIRPOR,41.21,-81.252
725254,04851,DEFIANCE MEMORIAL AIRPORT,41.338,-84.429
725254,99999,DEFIANCE MEMORIAL,41.338,-84.429
725255,99999,ASHTABULA COAST GUARD STATION,41.92,-80.8
725256,04857,ASHTABULA COUNTY AIRPORT,41.778,-80.696
725256,99999,ASHTABULA CO,41.783,-80.7
725257,99999,JENNINGS,30.243,-92.673
725258,00382,TOCCOA RG LETOURNEAU FIELD AI,34.594,-83.296
725258,99999,TOCCOA RG LETOURNEAU FLD,34.594,-83.296
725260,14860,ERIE INTL/T. RIDGE FIELD AIRP,42.08,-80.182
725264,99999,SAINT MARYS MUNI,41.433,-78.583
725265,99999,ERIE COAST GUARD STATION,42.12,-80.08
725266,04751,BRADFORD REGIONAL AIRPORT,41.798,-78.636
725267,94868,VENANGO REGIONAL AIRPORT,41.383,-79.867
725267,99999,VENANGO RGNL,41.378,-79.86
725270,99999,SIMCOE (MARS)     &,42.85,-80.267
725280,14733,BUFFALO NIAGARA INTERNATIONAL,42.94,-78.736
725283,00465,CATTARAUGUS COUNTY OLEAN AIRP,42.241,-78.371
725283,99999,CATTARAUGUS CO OLEAN,42.241,-78.371
725285,99999,BUFFALO COAST GUARD STATION,42.88,-78.88
725287,04724,NIAGARA FALLS INTL AIRPORT,43.108,-78.938
725287,99999,NIAGARA FALLS INTL,43.1,-78.933
725288,99999,NIAGARA COAST GUARD STATION,43.27,-79.07
725290,14768,GREATER ROCHESTER INTERNATION,43.117,-77.675
725291,99999,RIDGELY AIRPARK,38.97,-75.866
725292,14976,GRINNELL REGIONAL AIRPORT,41.717,-92.7
725293,99999,GARRETT CO,39.58,-79.339
725294,00383,ANSON COUNTY AIRPORT JEFF CLO,35.017,-80.083
725294,99999,WADESBORO ANSON CO,35.021,-80.077
725295,99999,ROCHESTER COAST GUARD LIGHT S,43.25,-77.6
725296,99999,BOWMAN MUNI,46.187,-103.428
725300,94846,CHICAGO O'HARE INTERNATIONAL,41.96,-87.932
725305,94892,DUPAGE AIRPORT,41.914,-88.246
725305,99999,DUPAGE,41.908,-88.249
725306,14855,GLENVIEW NAS,42.083,-87.833
725306,99999,GLENVIEW NAS,42.083,-87.817
725307,99999,WILMETTE (MARINES)&,42.067,-87.683
725310,14806,RANTOUL/CHANUTE AFB,40.3,-88.15
725310,99999,RANTOUL,40.3,-88.15
725314,03960,ST LOUIS DOWNTOWN AIRPORT,38.571,-90.157
725314,99999,CAHOKIA/ST. LOUIS,38.567,-90.15
725315,94870,UNIVERSI OF IL WILLARD APT,40.04,-88.278
725315,99999,UNIV OF ILLINOIS WI,40.033,-88.267
725316,03887,DECATUR AIRPORT,39.834,-88.866
725316,99999,DECATUR,39.833,-88.867
725317,53802,COLES COUNTY MEMO AIRPORT,39.478,-88.28
725317,99999,COLES CO MEM,39.483,-88.283
725320,14842,GREATER PEORIA REGIONAL AIRPO,40.668,-89.684
725323,99999,GALESBURG MUNICIPAL,40.933,-90.433
725325,14816,BRADFORD/RINKENBERG,41.233,-89.617
725325,99999,BRADFORD/RINKENBERG,41.233,-89.617
725326,04894,WHITESIDE CO ARPT-JOS H BITTO,41.743,-89.676
725326,99999,STERLING ROCKFALLS,41.743,-89.683
725327,04846,PORTER COUNTY MUNICIPAL AIRPO,41.453,-87.006
725327,99999,PORTER CO MUNI,41.45,-87
725330,14827,FORT WAYNE INTERNATIONAL AIRP,40.971,-85.206
725334,99999,PERU/GRISSOM RWY 23,40.65,-86.15
725335,94833,GRISSOM AFB AIRPORT,40.65,-86.15
725335,99999,GRISSOM ARB,40.65,-86.15
725336,94895,DELAWARE CO-JOHNSON FD APT,40.234,-85.394
725336,99999,DELAWARE CO JOHNSON,40.233,-85.383
725337,04807,GARY/CHICAGO AIRPORT,41.617,-87.417
725337,99999,GARY CHICAGO,41.617,-87.4
725339,99999,CHIGAGO-WAUKEE ARPT,42.117,-87.9
725340,14819,CHICAGO MIDWAY INTL ARPT,41.786,-87.752
725342,13809,LRNCVLL-VINCNES INTL ARPT,38.764,-87.606
725342,99999,LAWRENCEVILLE VINCEN,38.764,-87.605
725344,99999,CHICAGO / CALUMET COAST GUARD,41.72,-87.53
725345,14834,JOLIET REGIONAL AIRPORT,41.5,-88.167
725345,99999,JOLIET RGNL,41.518,-88.176
725346,94866,CHICAGO/MEIGS,41.867,-87.6
725346,99999,CHICAGO/MEIGS,41.867,-87.6
725347,14880,WAUKEGAN REGIONAL AIRPORT,42.417,-87.867
725347,99999,CHICAGO/WAUKEGAN,42.417,-87.867
725348,04831,LEWIS UNIVERSITY AIRPORT,41.604,-88.085
725348,99999,LEWIS UNIVERSITY,41.6,-88.1
725349,99999,AFWA ASSIGNED,0,0
725350,14848,SOUTH BEND REGIONAL AIRPORT,41.707,-86.316
725354,04806,ELKHART MUNICIPAL AIRPORT,41.717,-85.983
725354,99999,ELKHART MUNI,41.717,-86
725360,94830,TOLEDO EXPRESS AIRPORT,41.587,-83.806
725366,14825,FINDLAY AIRPORT,41.014,-83.669
725370,94847,DETROIT METRO WAYNE COUNTY AI,42.231,-83.331
725373,54819,GROSSE ILE MUNICIPAL AIRPORT,42.099,-83.161
725373,99999,GROSSE ILE MUNI,42.1,-83.167
725374,94889,ANN ARBOR MUNICIPAL ARPT,42.223,-83.744
725374,99999,ANN ARBOR MUNICIPAL,42.223,-87.746
725375,14822,DETROIT CITY AIRPORT,42.409,-83.01
725376,14853,WILLOW RUN AIRPORT,42.233,-83.533
725376,99999,WILLOW RUN,42.233,-83.517
725377,14804,SELFRIDGE AIR NATIONAL GUARD,42.608,-82.818
725377,99999,SELFRIDGE ANGB,42.6,-82.833
725378,04887,LIVINGSTON COUNTY AIRPORT,42.629,-83.984
725378,99999,LIVINGSTON CO,42.633,-83.983
725380,99999,WINDSOR AIRPORT,42.267,-82.967
725383,54827,KIRSCH MUNICIPAL AIRPORT,41.817,-85.433
725383,99999,KIRSCH MUNI,41.817,-85.439
725384,04888,ST CLAIR COUNTY INTL ARPT,42.911,-82.529
725384,99999,ST CLAIR CO INTL,42.917,-82.533
725385,99999,BELLE ISLE COAST GUARD STATIO,42.33,-82.97
725386,94898,HARBOR BEACH,44.022,-82.793
725386,99999,PORT HOPE,44.017,-82.783
725387,94899,COPPER HARBOR,47.467,-87.883
725387,99999,COPPER HARBOR,47.467,-87.883
725390,14836,CAPITAL CITY AIRPORT,42.776,-84.6
725394,04839,TULIP CITY AIRPORT,42.746,-86.097
725394,99999,TULIP CITY,42.75,-86.1
725395,14833,JAKSON CO-RYNOLDS FLD ARPT,42.267,-84.467
725396,14815,W K KELLOGG AIRPORT,42.308,-85.251
725396,99999,W K KELLOGG,42.3,-85.25
725397,99999,BATH,42.85,-84.48
725400,99999,SPICKARD,40.25,-93.72
725404,04847,ADRIAN LENAWEE COUNTY ARPT,41.868,-84.079
725404,99999,LENAWEE CO,41.867,-84.083
725405,54816,GRATIOT COMMUNITY AIRPORT,43.322,-84.688
725405,99999,GRATIOT COMMUNITY,43.317,-84.683
725406,54817,HURON COUNTY MEMORIAL AIRPORT,43.78,-82.986
725406,99999,HURON CO MEM,43.783,-82.983
725407,04854,OTSEGO COUNTY AIRPORT,45.013,-84.701
725407,99999,GAYLORD RGNL,45.017,-84.7
725408,04881,SCHOOLCRAFT COUNTY AIRPORT,45.983,-86.183
725408,99999,SCHOOLCRAFT CO,45.967,-86.167
725409,04882,HILLSDALE MUNICIPAL ARPT,41.921,-84.586
725409,99999,HILLSDALE MUNICIPAL,41.921,-84.586
725414,04886,BRANCH COUNTY MEMO AIRPORT,41.933,-85.053
725414,99999,BRANCH CO MEM,41.933,-85.05
725415,54821,BROOKS FIELD AIRPORT,42.251,-84.956
725415,99999,BROOKS FLD,42.25,-84.95
725416,14864,ROBEN-HOOD ARPT,43.717,-85.5
725416,99999,ROBEN HOOD,43.717,-85.5
725417,54822,MASON JEWETT FIELD AIRPORT,42.566,-84.433
725417,99999,MASON JEWETT FLD,42.567,-84.417
725418,54823,CUSTER AIRPORT,41.94,-83.435
725418,99999,CUSTER,41.933,-83.433
725420,14931,SE IOWA REGIONAL AIRPORT,40.783,-91.125
725424,04885,MOUNT PLEASANT MUNI ARPT,43.622,-84.737
725424,99999,MOUNT PLEASANT MUNI,43.617,-84.733
725430,94822,GREATER ROCKFORD AIRPORT,42.193,-89.093
725434,54789,POCONO MTNS MUNI AIRPORT,41.139,-75.379
725434,99999,POCONO MOUNTAINS MUN,41.133,-75.383
725440,14923,QUAD CITY INTERNATIONAL AIRPO,41.465,-90.523
725450,14990,THE EASTERN IOWA AIRPORT,41.883,-91.717
725453,14930,ATLANTIC MUNICIPAL AIRPORT,41.407,-95.047
725453,99999,ATLANTIC MUNI,41.4,-95.05
725454,04903,WASHINGTON MUNICIPAL ARPT,41.276,-91.673
725454,99999,WASHINGTON MUNI,41.283,-91.667
725455,14931,SOUTHEAST IOWA RGNL,40.783,-91.125
725456,04921,KEOKUK MUNICIPAL AIRPORT,40.46,-91.428
725456,99999,KEOKUK MUNI,40.46,-91.428
725457,04904,ALGONA MUNICIPAL AIRPORT,43.078,-94.272
725457,99999,ALGONA,43.078,-94.272
725458,04907,CLARION MUNICIPAL AIRPORT,42.742,-93.759
725458,99999,CLARION MUNI,42.75,-93.767
725460,14933,DES MOINES INTERNATIONAL AIRP,41.534,-93.653
725461,94988,MARSHALLTOWN MUNICIPAL APT,42.111,-92.916
725461,99999,MARSHALL TOWN MUNI,42.113,-92.918
725462,14937,IOWA CITY MUNICIPAL ARPT,41.633,-91.543
725462,99999,IOWA CITY MUNI,41.639,-91.547
725463,14966,CHARLES CITY MUNICIPAL APT,43.073,-92.611
725463,99999,CHARLES CITY MUNI,43.067,-92.617
725464,04977,NEWTON MUNICIPAL AIRPORT,41.674,-93.022
725464,99999,NEWTON MUNI,41.667,-93.017
725465,14950,OTTUMWA INDUSTRIAL AIRPORT,41.108,-92.447
725466,04938,ANKENY REGIONAL AIRPORT,41.691,-93.566
725466,99999,ANKENY REGIONAL ARP,41.683,-93.55
725467,04973,SHENANDOAH MUNICIPAL ARPT,40.751,-95.413
725467,99999,SHENANDOAH MUNI,40.75,-95.417
725468,04910,ARTHUR N. NEU AIRPORT,42.046,-94.789
725468,99999,ARTHUR N NEU,42.05,-94.783
725469,04913,CHARITON MUNICIPAL AIRPORT,41.019,-93.359
725469,99999,CHARITON MUNI,41.017,-93.367
725470,94908,DUBUQUE REGIONAL AIRPORT,42.398,-90.704
725472,94989,AMES MUNICIPAL AIRPORT,41.991,-93.619
725472,99999,AMES MUNI,42,-93.617
725473,94979,CLINTON MUNICIPAL AIRPORT,41.833,-90.333
725473,99999,CLINTON MUNI,41.833,-90.333
725474,04915,CRESTON MUNICIPAL AIRPORT,41.007,-94.363
725474,99999,CRESTON MUNI,41.017,-94.367
725475,04953,MONTICELLO REGIONAL ARPT,42.224,-91.166
725475,99999,MONTICELLO RGNL,42.217,-91.167
725476,04916,DECORAH MUNICIPAL AIRPORT,43.275,-91.739
725476,99999,DECORAH MUNI,43.276,-91.739
